,word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,is_spam
4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,1,1,12,FALSE
4307,0,0,0.71,0,0,0,0,0,0,0,0,0.71,0.71,0,zero,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0.243,0,0,1,1,31,FALSE
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,2.04,0,0,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.187,0,0,0.141,0,0.425,6.51,43,319,FALSE
4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0.86,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0.43,0,0,3.885,0,0,0.073,0,0.439,5.754,43,328,FALSE
4310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0.37,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,3.024,0.059,0,0.059,0,0.237,5.016,43,311,FALSE
4311,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0,zero,0,0,0,1.11,0,0.22,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,3.125,0,0,0.24,0,0.28,5.397,43,448,FALSE
4312,0,0,0,0,0,0.42,0,0,0,0,0,0.84,0,0,zero,0,0,0,2.1,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,4.123,0,0,0.073,0,0.441,6.186,43,266,FALSE
4313,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,zero,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,1.333,4,20,FALSE
4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,4.76,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1.076,3,28,FALSE
4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,4.37,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1.419,5,44,FALSE
4316,0,0,0,0,0,0,0,0,0,4,0,0,0,0,zero,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,FALSE
4317,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,1,1,9,FALSE
4318,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,zero,0,0,0.76,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.266,0,0,1,1,23,FALSE
4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,12.19,0,4.87,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,FALSE
4320,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,zero,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,1.142,3,16,FALSE
4321,0,0,0,0,0,0,0,0,0,0,0.24,0.72,0.24,0,zero,0,0.24,0,0.72,0.24,2.16,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.447,0,0.122,0.285,0,3.714,19,286,FALSE
4322,0,0,0.91,0,0.3,0,0,0,0,0,0,0.3,0.3,0,zero,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,1.505,14,128,FALSE
4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0.208,0,0,2.655,15,77,FALSE
4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,FALSE
4325,0,1.25,0,0,0,0,0,0,0,0,0,2.81,0,0,zero,0,0,1.56,0.93,0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0.109,0.054,0,2.193,18,136,FALSE
4326,0,0.22,0,0,0.22,0,0,0,0,0,0,1.36,0,0,zero,0,0,1.59,0.91,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0,0.285,0,0,2.043,31,141,FALSE
4327,0.51,0,0.51,0,1.53,0,0,0,0,0.51,0,0.51,0,0,zero,0,0,0,1.02,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0,0,0.079,0,0,0,0,1.442,8,75,FALSE
4328,0,0,0.34,0,0.34,0,0,0,0,0,0,1.37,1.37,0,zero,0,0,0.34,2.74,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.232,0,0.406,0,0,1.425,6,77,FALSE
4329,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0,0,1,1,33,FALSE
4330,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,zero,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0,1.296,8,35,FALSE
4331,0,0,2.12,0,1.06,0,0,0,0,0,0,2.12,0,0,zero,0,0,0,5.31,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,1.238,4,26,FALSE
4332,0.26,0,0.26,0,0.52,0,0,0,0,0.26,0,0.26,0,0,zero,0.26,0,0,1.31,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0.038,1.541,12,202,FALSE
4333,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,zero,0.69,0,0,2.79,0,0.69,0,0,0,2.09,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,1.39,0,0,0,0.221,0,0,0,0,2.184,12,83,FALSE
4334,0,0,0,0,0.54,0,0,0,0,0,0.54,1.09,0,0,zero,0,0,0,3.82,0,0,0,0,0,2.18,2.18,0,0.54,0,1.09,0,0,0,0,0.54,0,0,0,0,0,0,0,0.54,0,0.54,0,0,0,0,0.087,0,0,0,0,3.533,34,159,FALSE
4335,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,zero,0,0,0,2.5,0,1.25,0,0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0.204,0,2.45,15,49,FALSE
4336,0,0,0.55,0,0,0,0,0,0.55,0,0,0,0.55,0,zero,0.55,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0.563,0,0,2.928,55,82,FALSE
4337,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,zero,0.54,0.54,0,1.63,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.54,0,0,0,0,0,0.407,0,0,2.038,14,53,FALSE
4338,0,0,2.27,0,0,0,0,0,0,0,0,2.27,0,0,zero,1.13,0,1.13,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0.143,0,0,0,0,8.761,77,184,FALSE
4339,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,zero,0,0,0.92,3.7,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,1.85,0,0,0,0.295,0,0,0,0,2.535,12,71,FALSE
4340,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,zero,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0.191,0,0,0.766,0,0,1,1,18,FALSE
4341,0.12,0,0.12,0,0,0,0,0,0,0,0.12,0.38,0,0,zero,0,0.12,0,1.78,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.25,0,0,0.12,0.63,0,0,0.018,0.074,0,0.055,0,0.018,3.08,63,419,FALSE
4342,0.11,0,0.33,0,0,0,0,0,0,0.11,0,0.45,0,0,zero,0.11,0.11,0,2.81,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.22,0,0,0.33,0.56,0,0,0.017,0.136,0,0.051,0,0.017,2.944,63,427,FALSE
4343,0,0.6,0,0,0.6,0,0,0,0,2.43,0,0.6,0,0,zero,0,0,0,1.82,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,1.82,0,0,0,0.271,0,0,0,0.09,6.09,71,201,FALSE
4344,0,0.6,0,0,0.6,0,0,0,0,2.43,0,0.6,0,0,zero,0,0,0,1.82,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,1.82,0,0,0,0.271,0,0,0,0.09,6.09,71,201,FALSE
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,3,13,FALSE
4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,14.28,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,1,1,3,FALSE
4347,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,zero,0,0,0,2.34,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.06,0,0.302,0,0,1.562,14,100,FALSE
4348,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,2.2,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0.633,0,0,1.386,11,61,FALSE
4349,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,zero,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.312,0,0,1.08,2,27,FALSE
4350,0,0,0.26,0,0.52,0,0,0,0,0,0,0,0,0,zero,0,0,0.52,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.26,0,0,0,0,0.26,0,0,0,0.753,0.113,0,0.037,0.037,0,1.797,20,169,FALSE
4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,FALSE
4352,0,0.34,0,0,0.68,0,0.68,0,0,0.34,0.34,0,0,0,zero,0.34,0,1.36,3.42,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.048,0.048,0,1.405,15,97,FALSE
4353,0,0,0.59,0,0.29,0.59,0.59,0.29,0,0.29,0.29,0,0,0,zero,0,0,0.89,3.58,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0,0,0.088,0,0,0.044,0.132,0,1.592,15,121,FALSE
4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0.675,0,0,0,0,1,1,4,FALSE
4355,0.06,0,0.32,0,0,0,0,0,0,0.06,0,0.06,0.06,0,zero,0,0,0.06,2.79,0,1.1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0.19,0,0,0.317,0.035,0,0.093,0,0,1.11,9,261,FALSE
4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0.775,0,0,0,0,1,1,5,FALSE
4357,0,0,0.6,0,0,0,0,0,0,0,0,0.43,0.08,0,zero,0,0,0,3.02,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.51,0,0,0,0,0.083,0,0.099,0,0,1.329,18,214,FALSE
4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,7.69,0,0,0,0.395,0,0,0,0,3,18,39,FALSE
4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,1,1,7,FALSE
4360,0,1.57,1.18,0,0,0,0,0,0,2.36,0,0.78,0,0,zero,0,0,0,0.39,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.151,0.203,0,0.271,0,0.067,5.689,30,330,FALSE
4361,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,zero,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0.267,0,0,0,0,1,1,17,FALSE
4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,FALSE
4363,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,1.82,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0.371,0,0,0,0,1.967,13,61,FALSE
4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,0,0,0,0,0,0,0,1.125,2,9,FALSE
4365,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,3.47,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.773,0,0,1,1,17,FALSE
4366,0,0,0.21,0,0,0.21,0,0,0,0,0,0,0,0,zero,0,0,0,1.95,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.175,0,0,0,0,1,1,68,FALSE
4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,FALSE
4368,0,0,1.01,0,0,0,0,0,0,0,0,3.03,0,0,zero,0,0,0,5.05,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,1.166,3,21,FALSE
4369,0,0,0.81,0,0,0,0,0,0,0,0,3.25,0,0,zero,0,0,0,4.06,0,1.62,0,0,0,0.81,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.134,0,0,1.366,5,41,FALSE
4370,0,0,1.81,0,0,0,0,0,0,0,0,0.9,0.9,0,zero,0,0,0,4.54,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,1.391,8,32,FALSE
4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,5.71,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,2.125,5,17,FALSE
4372,1.39,0,2.09,0,0,0,0,0,0,0,0,6.29,0,0,zero,0.69,0,0,4.19,0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,2,13,64,FALSE
4373,0.97,0,0,0,0.48,0,0,0,0,0,0,0,0,0,zero,0.48,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.48,0.97,0,0,0,0.15,0,0,0,0.075,3.367,21,165,FALSE
4374,0.15,0,0.63,0,0.07,0.11,0,0,0,0.03,0,0.07,0.37,0,zero,0,0.03,0.03,1.16,0,0.22,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.03,0,0,0.22,0.03,0,0,0.014,0.05,0,0.014,0,0,1.111,7,389,FALSE
4375,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,zero,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0,1.687,5,27,FALSE
4376,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,zero,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,26,FALSE
4377,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,4,17,FALSE
4378,4.34,0,0,0,0,0,0,0,0,0,0,4.34,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,4,14,FALSE
4379,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,0,1,1,7,FALSE
4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.344,0,0.344,0.172,0,2.166,11,39,FALSE
4381,0,0,1.66,0,0,0,0,0,0,0,0,1.66,0,0,zero,0,0,0.83,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0,1.518,8,41,FALSE
4382,0,1.08,0,0,0,0,0,0,0,0,0,1.08,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,0,0,1.612,11,50,FALSE
4383,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,zero,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0.533,0,0,4.5,31,63,FALSE
4384,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,zero,0.19,0,0.19,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,22.05,0,0,0.135,0.339,0.067,0,0,0,4.13,81,285,FALSE
4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,3.17,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0,0,1,1,12,FALSE
4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,0,0,3,9,18,FALSE
4387,0,0.36,0.36,0,0,0.36,0,0.73,0,0.36,0.36,1.46,0,0,zero,0.36,0,2.56,2.93,0,0.36,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.123,0,2.854,68,157,FALSE
4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0.112,0,0,0.903,0,2.285,14,80,FALSE
4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,1,1,4,FALSE
4390,0,0,1.72,0,0,0,0,0,0,0,0,2.58,0,0,zero,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,2.58,0,0,0.86,0,0,0,0,0.303,0,0.91,0,0,2.171,9,76,FALSE
4391,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,zero,0,0,0,3.57,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,1.78,0,0,0,0,0,0,1.194,0,0,2.23,8,29,FALSE
4392,0,0,0,0.31,0.94,0,0,0.31,0,0.63,0,1.26,0,0,zero,0,0,0,0.94,0,1.26,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.074,0,0,3.904,39,246,FALSE
4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0,0,1,1,4,FALSE
4394,0,0,0,0,0,0,0,0,0,0.79,0,0.79,0,0,zero,0,0,0.79,1.58,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,1.58,0,0,0,0.135,0.405,0,0.27,0,0,1.608,13,37,FALSE
4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,0,0,1,1,4,FALSE
4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0.763,0,2.181,6,24,FALSE
4397,0,0.15,0.3,0,0.15,0,0,0,0,0,0,1.38,0.15,0,zero,0,0.15,0,2.6,0,1.68,0,0.15,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.3,0,0,0,0,0,0,0,0.61,2.91,0,0,0.023,0.093,0,0.069,0,0,2.05,23,326,FALSE
4398,0.32,0.32,0.32,0,0,0,0,0,0,0,0,1.29,0.32,0,zero,0,0,0,2.92,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0,0,0,1.29,0,0,0,0.058,0.174,0,0.291,0,0,1.833,15,121,FALSE
4399,0,0,1.18,0,0.16,0,0,0,0,0.16,0,0.16,0.16,0,zero,0,0.16,0,2.88,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.031,0.374,0,0.561,0,0,1.462,10,136,FALSE
4400,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,4.94,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,0.656,0,0,1.488,5,67,FALSE
4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zero,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,5,11,FALSE
4402,0.13,0,0.13,0,0.27,0.27,0,0,0,0,0,0.41,0.27,0,zero,0,0,0,1.25,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.27,0.13,0,0,0,0.294,0,0.514,0,0,1.409,17,172,FALSE
4403,0,0.16,0.49,0,0,0.16,0,0,0,0.49,0,0.16,0.32,0,zero,0,0,0,1.3,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.16,0.16,0,0,0,0.119,0,0.149,0,0,2.178,107,244,FALSE
